product_id,store_id,date,sales,revenue,stock,price,promo_type_1,sales_id
P0018,S0088,2019-01-23,0.0,0.0,24.0,3.25,PR14,854104820356134216
P0639,S0023,2019-04-24,1.0,9.03,3.0,9.75,PR14,7365106304484165677
P0340,S0108,2017-04-30,0.0,0.0,10.0,34.9,PR14,3437894480954614343
P0490,S0050,2017-02-03,0.0,0.0,4.0,52.9,PR14,4221271120488148190
P0465,S0108,2018-02-23,0.0,0.0,10.0,0.5,PR14,255408324291679178
P0651,S0071,2019-02-18,0.0,0.0,3.0,19.9,PR14,900947697929499441
P0318,S0029,2018-09-03,0.0,0.0,12.0,1.0,PR03,5056807619533212122
P0417,S0131,2019-03-05,0.0,0.0,1.0,12.5,PR14,1622635845314363504
P0015,S0115,2018-05-08,1.0,2.55,3.0,3.5,PR10,6366791614135956830
P0246,S0138,2017-12-23,0.0,0.0,2.0,7.0,PR14,2601379001295095828
P0454,S0144,2017-03-18,0.0,0.0,11.0,2.1,PR14,2367745475818689281
P0428,S0080,2017-12-17,0.0,0.0,3.0,29.95,PR14,6225646154377567871
P0702,S0072,2019-07-25,0.0,0.0,11.0,4.75,PR05,4766948207391365976
P0212,S0117,2017-03-07,0.0,0.0,6.0,9.95,PR14,5316305629423865182
P0001,S0048,2018-09-11,0.0,0.0,12.0,8.75,PR14,4981581663300917395
P0602,S0131,2018-10-09,0.0,0.0,3.0,13.95,PR14,8945038186035501831
P0680,S0031,2019-12-19,,,,114.9,PR07,517774044766671926
P0103,S0081,2019-08-22,7.0,27.55,49.0,4.25,PR14,9073126335117523183
P0213,S0051,2017-08-20,0.0,0.0,93.0,24.9,PR14,7146851725108729956
P0219,S0040,2019-06-12,0.0,0.0,3.0,14.95,PR14,6314840145891266338
P0448,S0020,2017-07-08,1.0,3.75,40.0,4.05,PR14,1283347734865436451
P0584,S0126,2017-07-16,0.0,0.0,5.0,11.45,PR14,4171216887965576470
P0090,S0057,2019-07-06,0.0,0.0,5.0,4.9,PR14,4911318991425453915
P0456,S0023,2018-01-28,0.0,0.0,10.0,31.9,PR14,3832233080078022770
P0611,S0062,2018-10-12,0.0,0.0,11.0,18.0,PR14,7860918846959771183
P0707,S0131,2019-01-26,0.0,0.0,2.0,12.95,PR14,7547030230251352496
P0730,S0026,2018-11-26,0.0,0.0,3.0,16.9,PR14,5947181946129970385
P0132,S0116,2017-02-01,0.0,0.0,2.0,5.99,PR07,5508292334081873921
P0077,S0056,2018-06-16,0.0,0.0,7.0,29.95,PR14,3846735846152802268
P0348,S0103,2019-01-05,0.0,0.0,22.0,2.8,PR14,972681174923068970
P0249,S0091,2017-02-18,0.0,0.0,8.0,1.9,PR14,2780836604997967690
P0206,S0039,2019-12-23,,,,1.95,PR14,5367803867999615985
P0590,S0105,2018-03-24,4.0,2.22,10.0,0.6,PR14,3846984302039943203
P0024,S0002,2017-09-18,0.0,0.0,17.0,1.9,PR14,4323284601884765561
P0185,S0144,2017-04-22,0.0,0.0,1.0,0.75,PR14,7695010737193328409
P0549,S0067,2019-05-19,0.0,0.0,4.0,17.9,PR14,6675917907385966917
P0187,S0062,2019-05-24,0.0,0.0,6.0,28.9,PR14,392489117410967179
P0035,S0081,2019-11-07,,,,6.65,PR14,5507006790730614290
P0125,S0038,2017-06-24,5.0,13.66,317.0,2.95,PR14,598245771150816624
P0608,S0045,2019-04-07,0.0,0.0,10.0,16.9,PR05,6046858927531704685
P0448,S0050,2017-04-01,0.0,0.0,15.0,4.05,PR14,4566896891328703243
P0078,S0082,2018-06-26,0.0,0.0,18.0,5.0,PR14,902634797137756953
P0427,S0042,2019-01-04,0.0,0.0,19.0,2.95,PR14,6296217329179446544
P0652,S0050,2018-01-31,0.0,0.0,10.0,4.45,PR05,1079431334316336843
P0659,S0026,2018-11-03,0.0,0.0,5.0,29.95,PR14,2418592270899306542
P0548,S0065,2018-10-17,3.0,5.42,126.0,1.95,PR14,8708721152205148559
P0611,S0096,2019-06-24,0.0,0.0,2.0,20.0,PR14,2678207962948288911
P0413,S0085,2019-09-28,5.277,36.41,34.095,7.45,PR14,992354916544734805
P0639,S0116,2019-05-01,0.0,0.0,4.0,9.75,PR14,8157985670305381182
P0343,S0082,2019-01-21,0.0,0.0,5.0,5.0,PR14,1309144303085334600
P0286,S0120,2017-02-18,0.0,0.0,21.0,1.0,PR14,3510797609786605650
P0333,S0060,2019-11-09,,,,2.95,PR14,5474187280409422124
P0663,S0035,2017-10-23,1.0,3.94,16.0,4.25,PR14,3886506006097225908
P0685,S0020,2018-03-26,0.0,0.0,6.0,34.95,PR03,6103824003972914840
P0277,S0121,2019-12-15,,,,4.95,PR14,8783135922686609186
P0318,S0098,2019-06-05,0.0,0.0,12.0,1.75,PR14,7008974592835109334
P0261,S0102,2019-06-14,1.0,4.07,7.0,4.4,PR14,1778899596752034804
P0454,S0040,2019-03-07,2.0,6.3,30.0,3.4,PR14,7452901926304721984
P0275,S0112,2018-11-16,2.0,5.09,27.0,2.75,PR14,1074260615909448708
P0536,S0094,2018-12-23,1.0,3.94,54.0,4.25,PR14,7617937214556716684
P0213,S0097,2018-04-22,0.0,0.0,4.0,27.5,PR05,7655057287659540368
P0735,S0015,2019-10-11,0.0,0.0,7.0,14.5,PR14,3345833593060603392
P0376,S0031,2019-08-08,0.0,0.0,2.0,9.95,PR06,6227128020697868616
P0166,S0065,2018-11-09,0.0,0.0,33.0,19.95,PR14,6268241122460980344
P0206,S0119,2017-12-07,0.0,0.0,21.0,1.75,PR14,7041529637270282433
P0072,S0085,2018-04-13,0.0,0.0,5.0,2.9,PR14,7529601457651107959
P0556,S0081,2018-02-15,0.0,0.0,8.0,,PR14,7931534308802162428
P0347,S0062,2019-01-09,0.0,0.0,10.0,10.25,PR14,1292007913271630604
P0165,S0078,2017-01-05,0.0,0.0,10.0,1.4,PR14,1158552776504597505
P0117,S0072,2018-03-26,0.0,0.0,4.0,,PR14,9179951930208597082
P0263,S0055,2017-04-04,0.0,0.0,4.0,16.95,PR05,5074065735818263536
P0277,S0031,2019-06-23,1.0,4.58,21.0,4.95,PR14,2492346615745869071
P0177,S0052,2019-04-15,0.0,0.0,8.0,16.9,PR09,4381992241992095035
P0389,S0056,2019-07-24,0.0,0.0,2.0,13.95,PR14,5626868334540026591
P0543,S0093,2017-05-05,0.0,0.0,24.0,2.5,PR14,358673413177477075
P0131,S0024,2018-02-03,0.0,0.0,36.0,2.5,PR14,6299255962737110854
P0730,S0098,2018-02-22,0.0,0.0,5.0,,PR14,5643127689659210096
P0070,S0055,2017-07-28,0.0,0.0,10.0,6.25,PR14,7586163261694254756
P0671,S0065,2017-08-27,3.0,9.03,10.0,3.25,PR14,2847418821836357518
P0039,S0090,2019-10-28,0.0,0.0,4.0,37.25,PR14,2218913708700868936
P0436,S0133,2019-09-14,4.0,17.59,25.0,4.75,PR14,8619253231839760031
P0125,S0106,2017-05-29,0.0,0.0,38.0,2.95,PR14,677450029946654324
P0551,S0012,2017-09-07,0.0,0.0,16.0,1.85,PR14,8276316508812443193
P0286,S0054,2017-03-19,0.0,0.0,14.0,1.0,PR14,1791243715867466716
P0696,S0001,2019-07-14,1.0,14.77,8.0,24.9,PR05,7293546975706147290
P0658,S0050,2017-05-06,0.0,0.0,7.0,26.95,PR14,5731683147035937347
P0389,S0043,2019-01-27,0.0,0.0,7.0,13.95,PR05,2619465790066011913
P0506,S0097,2018-05-05,0.0,0.0,30.0,7.5,PR14,7474683355812423222
P0039,S0037,2019-08-18,0.0,0.0,3.0,37.25,PR14,3753584000985517382
P0201,S0088,2017-01-05,0.0,0.0,8.0,14.9,PR14,2651394233309850552
P0665,S0051,2017-06-03,0.0,0.0,9.0,10.75,PR14,2713207109657925675
P0169,S0020,2017-07-24,0.0,0.0,17.0,6.75,PR14,9022070468752551826
P0527,S0055,2019-05-08,0.0,0.0,2.0,3.15,PR14,9043431370771375631
P0364,S0005,2019-01-23,2.0,2.78,20.0,1.5,PR14,3005989835899762726
P0364,S0141,2017-07-03,6.0,5.56,36.0,1.0,PR14,4149303504210219367
P0483,S0056,2017-12-07,2.0,24.0,2.0,12.0,PR14,6231066150610844890
P0372,S0144,2017-11-21,0.0,0.0,11.0,3.5,PR14,5790471582412770916
P0556,S0043,2019-02-01,0.0,0.0,6.0,20.9,PR14,5543472700016676951
P0051,S0001,2018-08-28,8.0,7.41,92.0,1.0,PR14,2909714769526294580
P0470,S0035,2018-01-27,0.0,0.0,4.0,23.25,PR14,2754370636044388296
P0228,S0112,2019-04-17,0.0,0.0,12.0,22.95,PR14,956337967402975398
P0059,S0108,2018-05-30,0.0,0.0,6.0,12.5,PR14,7707348509414919957
P0325,S0048,2019-04-13,0.0,0.0,25.0,13.5,PR14,2365192598868185155
P0296,S0062,2017-12-02,0.0,0.0,8.0,0.75,PR14,3561189125616913599
P0067,S0087,2019-07-31,0.0,0.0,3.0,28.9,PR14,8523377842094170327
P0134,S0024,2018-05-03,0.0,0.0,15.0,8.9,PR14,637339810988885965
P0035,S0118,2019-08-16,0.0,0.0,2.0,5.45,PR14,2278947741854727626
P0572,S0044,2019-10-09,0.0,0.0,18.0,1.75,PR14,7227548176152254557
P0046,S0008,2017-03-01,0.0,0.0,10.0,34.5,PR14,3714358593602713841
P0412,S0001,2019-11-27,,,,11.75,PR14,8767526385149330229
P0572,S0008,2018-03-18,0.0,0.0,45.0,1.0,PR14,5970291441324958341
P0026,S0125,2019-03-12,1.0,5.51,12.0,,PR10,5041799179436588635
P0067,S0020,2017-12-25,1.0,11.78,7.0,16.9,PR10,8936095074201888637
P0477,S0062,2019-10-29,0.0,0.0,2.0,9.9,PR14,461515729130675473
P0061,S0038,2018-11-17,0.0,0.0,10.0,23.35,PR14,7602509847970000049
P0105,S0110,2018-11-22,0.0,0.0,8.0,6.9,PR14,7817376189492403779
P0256,S0065,2019-05-29,0.0,0.0,5.0,69.9,PR14,1661139725055781607
P0353,S0053,2018-10-22,0.0,0.0,6.0,13.9,PR14,162725548205063232
P0651,S0058,2017-03-15,0.0,0.0,2.0,8.25,PR14,8109781739497412487
P0506,S0073,2018-09-17,0.0,0.0,8.0,8.75,PR14,2132825399100128165
P0337,S0104,2018-10-12,0.0,0.0,5.0,15.0,PR14,5320795235867450248
P0642,S0033,2017-07-13,0.0,0.0,27.0,2.5,PR14,1198456007380532613
P0057,S0070,2017-03-10,1.0,9.47,12.0,14.9,PR05,6350720076665265527
P0157,S0085,2017-10-27,1.0,7.18,15.0,7.75,PR14,6930110392122524410
P0068,S0002,2018-12-05,0.0,0.0,3.0,5.0,PR14,8095534271871011281
P0453,S0083,2017-10-11,0.0,0.0,48.0,5.75,PR14,5256849762311545205
P0268,S0069,2017-06-29,0.0,0.0,33.0,1.0,PR14,8755926262393546886
P0718,S0066,2017-10-31,0.0,0.0,29.0,14.0,PR14,4348532828426525449
P0400,S0108,2018-05-04,0.0,0.0,6.0,8.0,PR14,5057209843280676418
P0417,S0131,2019-10-23,0.0,0.0,1.0,14.95,PR14,5721250015349520393
P0252,S0078,2019-10-08,0.0,0.0,10.0,29.9,PR14,2667589991892053083
P0046,S0126,2017-06-19,0.0,0.0,10.0,34.5,PR14,4179233121601310816
P0007,S0066,2019-09-25,0.0,0.0,18.0,13.9,PR14,2060352445351140030
P0304,S0115,2018-01-08,1.0,13.8,18.0,19.9,PR06,8309974847932627998
P0090,S0016,2018-07-06,0.0,0.0,23.0,3.9,PR14,3465148102785256580
P0718,S0107,2017-02-09,1.0,12.04,11.0,13.0,PR14,3162825914023156629
P0231,S0028,2017-12-21,0.0,0.0,4.0,,PR14,3904538138997836742
P0090,S0027,2019-02-02,0.0,0.0,46.0,4.9,PR14,2571717085887524301
P0681,S0036,2018-08-11,0.0,0.0,2.0,11.9,PR14,6902491126936278425
P0543,S0013,2017-10-29,0.0,0.0,22.0,2.75,PR14,2804609605296823064
P0277,S0028,2019-08-26,0.0,0.0,77.0,4.95,PR14,4969755533848415806
P0157,S0127,2019-10-19,0.0,0.0,1.0,15.25,PR14,2098216749218124903
P0117,S0001,2019-02-22,0.0,0.0,4.0,24.9,PR14,3428628074547971464
P0213,S0026,2018-10-30,0.0,0.0,14.0,27.9,PR14,5509178163517613825
P0428,S0120,2019-08-05,2.0,55.46,2.0,29.95,PR14,2423311630718085489
P0408,S0062,2019-10-29,0.0,0.0,10.0,56.9,PR14,3851540959959077203
P0718,S0002,2017-02-14,1.0,12.04,7.0,13.0,PR14,7188717385999606049
P0427,S0039,2018-07-01,0.0,0.0,1.0,2.45,PR14,2236967426213093859
P0438,S0040,2017-10-23,1.0,0.46,18.0,0.5,PR14,7621086286328802842
P0681,S0102,2018-03-04,1.0,10.08,10.0,11.9,PR14,2228287062029074758
P0082,S0108,2019-06-16,0.0,0.0,4.0,5.0,PR14,877682582521415935
P0372,S0045,2018-04-01,2.0,6.61,38.0,3.9,PR14,7438907269781814662
P0710,S0138,2019-11-07,,,,0.84,PR14,5346920042306238967
P0690,S0084,2017-09-06,0.0,0.0,14.0,14.9,PR14,3457188927138869353
P0068,S0056,2017-07-31,0.0,0.0,1.0,5.79,PR14,3321599374486053462
P0364,S0091,2019-08-12,0.0,0.0,18.0,1.75,PR14,1920288518558419506
P0054,S0129,2018-10-23,0.0,0.0,4.0,9.75,PR14,6827781872282586874
P0328,S0024,2018-12-26,0.0,0.0,1.0,16.0,PR05,2780880879592313903
P0400,S0048,2017-08-12,0.0,0.0,6.0,,PR14,3261230060833940215
P0390,S0026,2017-08-19,1.0,10.08,16.0,11.9,PR14,276779110922255776
P0079,S0031,2018-12-30,1.0,2.41,29.0,2.6,PR14,8994647669861975109
P0544,S0028,2018-07-25,0.0,0.0,4.0,,PR14,7035192888794743343
P0590,S0070,2018-08-04,0.0,0.0,58.0,0.6,PR14,3717808560265364441
P0223,S0042,2017-09-26,0.0,0.0,1.0,10.9,PR05,934724144077076659
P0370,S0048,2019-08-12,0.0,0.0,16.0,7.9,PR14,3737645231555397954
P0665,S0104,2018-01-19,0.0,0.0,4.0,10.75,PR14,8293086020224711548
P0035,S0138,2017-11-28,2.0,7.13,47.0,3.85,PR14,6512004225788624296
P0639,S0141,2019-03-15,0.0,0.0,3.0,9.75,PR14,4310975073018510746
P0100,S0092,2019-03-31,0.0,0.0,3.0,7.9,PR14,819607485329262364
P0275,S0054,2018-06-13,0.0,0.0,12.0,2.45,PR14,5491292369658372900
P0543,S0091,2018-07-10,0.0,0.0,6.0,3.25,PR03,734830419860066439
P0131,S0065,2017-01-20,0.0,0.0,34.0,2.25,PR14,3715056964371768254
P0419,S0048,2018-06-28,0.0,0.0,186.0,,PR14,4929917330910296121
P0572,S0086,2018-03-23,1.0,0.93,12.0,1.0,PR14,6356867622750090369
P0664,S0108,2017-03-06,0.0,0.0,24.0,1.25,PR14,2033958248752071242
P0691,S0020,2017-04-07,0.0,0.0,4.0,3.0,PR14,4014409360468416740
P0304,S0001,2018-05-08,0.0,0.0,16.0,13.9,PR07,2913701557086523818
P0311,S0036,2019-04-01,2.0,2.0,0.0,1.0,PR14,5294766629271803324
P0737,S0126,2018-03-05,0.0,0.0,4.0,10.95,PR14,7995404338417468915
P0212,S0050,2017-08-26,0.0,0.0,8.0,10.75,PR14,7012712489046313414
P0711,S0110,2018-08-26,0.0,0.0,2.0,9.9,PR14,3490888603258767958
P0712,S0073,2017-03-25,0.0,0.0,11.0,21.5,PR14,8851365553038135175
P0408,S0023,2019-03-05,0.0,0.0,35.0,56.9,PR14,6896841264846387580
P0341,S0048,2018-11-14,0.0,0.0,10.0,39.95,PR10,3112980147139139387
P0420,S0051,2017-12-04,0.0,0.0,1621.0,0.75,PR14,7060041741122597270
P0336,S0051,2018-04-20,0.0,0.0,11.0,20.9,PR03,1159625866091394629
P0131,S0078,2019-09-17,2.0,6.02,152.0,3.25,PR14,6458088912863858854
P0304,S0085,2018-05-24,0.0,0.0,7.0,13.9,PR07,4626032797340705039
P0272,S0097,2017-08-16,0.0,0.0,11.0,7.5,PR14,7291795628103307790
P0498,S0073,2018-12-17,0.0,0.0,4.0,229.9,PR04,4415567570933899275
P0388,S0069,2018-02-08,0.0,0.0,2.0,1.5,PR14,1294809261346688892
P0213,S0085,2017-04-16,0.0,0.0,68.0,24.9,PR14,1709340145165207501
P0689,S0015,2017-04-19,0.0,0.0,13.0,28.9,PR12,2227606567698058373
P0131,S0117,2017-08-26,2.0,4.17,35.0,2.25,PR14,4920279233511854055
P0265,S0040,2018-11-19,1.0,1.94,5.0,2.1,PR14,5278024559824175783
P0504,S0013,2018-02-15,0.0,0.0,3.0,12.9,PR14,8130758126983524116
P0053,S0028,2019-03-15,0.0,0.0,28.0,29.95,PR14,6009763649843930157
P0264,S0056,2018-03-23,0.0,0.0,1.0,11.9,PR14,7238656042974525690
P0140,S0032,2019-01-12,0.0,0.0,4.0,8.5,PR14,1319844057430193151
P0177,S0056,2017-04-03,0.0,0.0,4.0,10.9,PR14,8941873607860954435
P0438,S0063,2017-03-28,9.0,2.08,12.0,0.25,PR14,5462389539166978031
P0356,S0022,2017-12-09,0.0,0.0,36.0,2.5,PR14,1362577496501440188
P0413,S0115,2018-01-29,4.63,12.81,5.451,2.99,PR14,5315688414859793205
P0108,S0107,2019-01-31,0.0,0.0,1.0,64.99,PR14,7922625213235665144
P0186,S0132,2019-08-13,0.0,0.0,11.0,4.9,PR14,5056278088681089898
P0362,S0015,2019-03-18,0.0,0.0,12.0,5.75,PR14,5776793380779179039
P0435,S0073,2017-08-31,0.0,0.0,4.0,27.25,PR10,5842119610743596072
P0352,S0104,2018-06-28,1.0,7.2,6.0,8.5,PR14,5297476113185976300
P0147,S0144,2019-10-15,0.0,0.0,5.0,13.25,PR14,1527591727709451793
P0459,S0137,2018-08-13,0.0,0.0,5.0,3.95,PR14,8154701995398503173
P0241,S0131,2017-12-13,0.0,0.0,10.0,12.95,PR14,758516771214685244
P0712,S0062,2017-12-28,0.0,0.0,48.0,21.5,PR14,6988342786367668833
P0051,S0102,2018-01-17,3.0,1.94,19.0,0.7,PR14,6614736315168474842
P0177,S0078,2018-10-06,0.0,0.0,12.0,14.9,PR05,3332691049630605345
P0681,S0104,2017-11-14,0.0,0.0,3.0,9.9,PR14,3988160423212230853
P0327,S0116,2019-02-23,0.0,0.0,11.0,4.65,PR06,4501914096312951993
P0572,S0040,2018-02-07,0.0,0.0,6.0,1.0,PR14,3068619828699479701
P0453,S0005,2018-06-30,0.0,0.0,53.0,7.5,PR05,1998917069919431517
P0336,S0138,2018-10-18,0.0,0.0,10.0,32.5,PR10,4291146959466254227
P0729,S0068,2019-09-15,0.0,0.0,2.0,69.9,PR14,1350920084911402678
P0651,S0142,2017-07-25,0.0,0.0,7.0,9.9,PR14,2611060731233613685
P0328,S0102,2019-08-30,0.0,0.0,10.0,57.9,PR14,4285494556802045261
P0261,S0027,2017-01-09,0.0,0.0,23.0,4.75,PR14,2976371870669027404
P0464,S0072,2019-09-09,0.0,0.0,1.0,22.9,PR14,2929518624117705313
P0551,S0090,2019-05-03,0.0,0.0,1.0,1.85,PR14,5121030440258617792
P0747,S0092,2019-02-15,1.0,14.83,5.0,20.9,PR06,3824567287852334459
P0286,S0052,2017-02-10,0.0,0.0,4.0,1.0,PR14,1664577638069120564
P0092,S0110,2017-06-13,2.0,2.59,43.0,1.75,PR10,8270644646597304530
P0054,S0082,2017-09-21,0.0,0.0,5.0,3.95,PR14,997486357880056428
P0591,S0048,2018-08-18,0.0,0.0,4.0,,PR14,5301396525029998051
P0590,S0142,2017-08-27,0.0,0.0,3.0,0.6,PR14,4769596058354542954
P0099,S0031,2018-12-02,0.0,0.0,6.0,11.9,PR14,4457153236726864123
P0721,S0115,2017-05-17,0.0,0.0,11.0,7.9,PR14,3421569740926944049
P0499,S0093,2018-05-09,0.0,0.0,13.0,0.65,PR14,5071354028961560971
P0018,S0117,2019-05-25,0.0,0.0,27.0,3.25,PR14,3900353109254368931
P0572,S0017,2018-06-12,0.0,0.0,48.0,1.0,PR14,4428896503017972186
P0545,S0142,2019-09-05,0.0,0.0,12.0,8.0,PR14,7486403217461068629
P0336,S0122,2017-05-01,0.0,0.0,6.0,21.9,PR03,8120943619528121455
P0277,S0070,2018-03-07,0.0,0.0,15.0,3.85,PR14,460754018641447513
P0327,S0091,2017-09-27,1.0,2.87,6.0,3.1,PR14,5802269361633095472
P0311,S0065,2018-01-29,1.0,1.0,3.0,1.0,PR14,7741351025663382611
P0223,S0012,2018-03-06,0.0,0.0,7.0,12.9,PR14,8139767178119967107
P0171,S0026,2017-01-10,0.0,0.0,12.0,11.9,PR14,4250108969190447851
P0417,S0012,2019-02-01,0.0,0.0,1.0,12.5,PR14,1595251290107409365
P0540,S0042,2019-11-27,,,,9.75,PR14,4162521348453941651
P0394,S0093,2017-06-12,0.0,0.0,1.0,1.0,PR14,383701601366037496
P0026,S0068,2019-07-07,0.0,0.0,3.0,6.95,PR14,335732771714677788
P0657,S0093,2018-09-27,0.0,0.0,6.0,13.45,PR14,948629529573682327
P0389,S0084,2019-01-16,0.0,0.0,3.0,13.95,PR14,7025075221607636180
P0227,S0023,2018-12-16,0.0,0.0,4.0,10.9,PR14,5950519003742019257
P0051,S0077,2017-10-11,0.0,0.0,46.0,0.7,PR14,6647958869376028390
P0499,S0063,2018-12-15,0.0,0.0,5.0,0.9,PR14,3386796298245893557
P0333,S0016,2019-02-26,3.0,8.19,10.0,2.95,PR14,3566360656494378477
P0689,S0113,2019-03-04,0.0,0.0,13.0,39.9,PR05,5574439780040632036
P0100,S0105,2019-04-05,0.0,0.0,3.0,7.9,PR14,4361023901666889606
P0297,S0084,2019-01-09,0.0,0.0,6.0,21.95,PR14,8326285281534220569
P0271,S0001,2019-07-01,0.0,0.0,4.0,10.0,PR14,7977382898319206077
P0574,S0060,2017-02-25,0.0,0.0,61.0,1.65,PR14,1990003998390068032
P0747,S0061,2018-08-18,0.0,0.0,1.0,17.25,PR14,6908043614817642349
P0394,S0063,2017-06-17,1.0,0.93,3.0,1.0,PR14,3785401017152997542
P0216,S0025,2019-04-17,0.0,0.0,4.0,10.5,PR05,3708496996934387202
P0286,S0063,2019-08-07,1.0,1.34,0.0,1.45,PR14,1240032085124760119
P0389,S0078,2018-05-30,0.0,0.0,5.0,10.45,PR14,1899594996525094797
P0092,S0043,2018-11-11,1.0,2.08,27.0,2.25,PR14,536327378307591341
P0390,S0118,2019-01-01,0.0,0.0,9.0,15.9,PR14,3642535591114443986
P0574,S0001,2017-10-20,0.0,0.0,27.0,1.95,PR14,5175379855326330418
P0711,S0068,2017-09-03,0.0,0.0,36.0,9.9,PR14,1782126379433701134
P0536,S0097,2019-08-31,1.0,4.4,21.0,4.25,PR14,1855838794468971609
P0408,S0138,2018-08-04,0.0,0.0,7.0,39.9,PR14,7576920714656596280
P0103,S0111,2017-03-24,8.0,21.44,0.0,,PR14,3492181725728637975
P0353,S0002,2018-02-09,0.0,0.0,3.0,11.9,PR14,4897052235507370390
P0206,S0075,2018-02-19,0.0,0.0,4.0,1.75,PR14,1289598917123020084
P0162,S0115,2018-05-18,0.0,0.0,13.0,4.9,PR14,1932724760543773509
P0266,S0126,2019-06-04,0.0,0.0,1.0,89.9,PR14,4447507114154437501
P0221,S0043,2019-07-08,0.0,0.0,12.0,19.95,PR05,264007472785328456
P0454,S0038,2019-03-12,1.0,3.15,8.0,3.4,PR14,4645568963658450889
P0712,S0113,2017-07-04,1.0,19.91,12.0,21.5,PR14,4247645603658460603
P0554,S0112,2019-08-27,0.0,0.0,36.0,18.9,PR14,2727300329976499613
P0726,S0091,2017-12-02,0.0,0.0,7.0,1.0,PR14,5545080475339012426
P0572,S0045,2019-10-15,0.0,0.0,6.0,1.75,PR14,3422674340220938658
P0019,S0028,2019-12-21,,,,25.9,PR01,3182853361894896647
P0587,S0092,2019-08-30,0.0,0.0,19.0,7.25,PR06,1914023771682887319
P0682,S0097,2017-01-09,0.0,0.0,15.0,4.25,PR14,7143494926155764222
P0591,S0131,2018-05-07,0.0,0.0,9.0,7.95,PR14,8706814397366551014
P0167,S0046,2018-06-04,0.0,0.0,7.0,56.9,PR14,9172603339239996846
P0729,S0083,2019-06-12,0.0,0.0,2.0,69.9,PR14,8554206629510201351
P0333,S0062,2017-05-18,6.0,10.28,14.0,1.85,PR14,3863230382774555231
P0684,S0131,2017-06-09,0.0,0.0,2.0,99.9,PR14,4121533596241672922
P0477,S0009,2018-12-22,0.0,0.0,12.0,6.5,PR14,7311736734955072667
P0089,S0043,2019-10-26,0.0,0.0,6.0,19.9,PR14,2034871834644810377
P0328,S0048,2018-03-16,0.0,0.0,4.0,,PR14,2236883124877174399
P0067,S0121,2018-07-11,0.0,0.0,4.0,,PR14,3827319679696991074
P0412,S0104,2017-06-07,0.0,0.0,3.0,6.95,PR14,4173883907160972791
P0063,S0066,2018-05-15,4.0,11.86,21.0,3.5,PR14,6914828697122549437
P0195,S0090,2018-10-15,0.0,0.0,6.0,6.75,PR14,5862707572044234860
P0022,S0115,2019-02-20,0.0,0.0,6.0,101.9,PR14,4428817238492667298
P0185,S0132,2018-02-11,1.0,0.75,0.0,0.75,PR14,3025700526342603960
P0268,S0096,2018-07-03,0.0,0.0,20.0,1.25,PR14,8074710215779774860
P0131,S0116,2019-10-25,1.0,3.01,13.0,3.25,PR14,677620453754727180
P0399,S0087,2018-08-27,0.0,0.0,14.0,4.9,PR05,9026179444996309667
P0198,S0026,2018-06-15,0.0,0.0,203.0,0.65,PR14,9087484771665016249
P0201,S0049,2017-08-08,0.0,0.0,4.0,12.95,PR14,40459634637772476
P0372,S0139,2018-02-21,0.0,0.0,64.0,3.9,PR14,8817799987627841109
P0679,S0013,2019-03-27,0.0,0.0,9.0,59.9,PR14,7121060666048092314
P0218,S0055,2019-08-04,0.0,0.0,7.0,13.0,PR14,3321746391264884759
P0348,S0062,2019-08-29,8.0,26.67,20.0,2.2,PR05,4544988183987581738
P0492,S0065,2017-07-23,0.0,0.0,15.0,49.5,PR14,457454543549091662
P0514,S0069,2019-12-15,,,,11.5,PR14,970692162192923490
P0195,S0131,2018-02-16,0.0,0.0,3.0,5.95,PR14,7935239643545022217
P0175,S0065,2018-01-28,1.0,4.66,30.0,5.5,PR14,8287778252253487730
P0470,S0040,2019-01-31,0.0,0.0,14.0,23.25,PR14,5901001440252172480
P0506,S0052,2018-05-16,0.0,0.0,10.0,7.5,PR14,4391881211266285634
P0405,S0138,2019-03-26,0.0,0.0,16.0,33.9,PR05,3868617020075066180
P0025,S0103,2019-06-04,0.0,0.0,3.0,59.9,PR14,7383287776254180614
P0663,S0025,2019-11-25,,,,6.95,PR17,2057048863548198383
P0046,S0137,2017-09-18,0.0,0.0,4.0,32.5,PR14,1783532701518524812
P0364,S0029,2019-11-01,,,,1.75,PR14,3847509232098494714
P0536,S0138,2017-11-09,1.0,2.92,11.0,3.15,PR14,4320632239825685403
P0055,S0107,2019-03-03,0.0,0.0,1.0,3.25,PR14,3674706189640057172
P0271,S0043,2018-10-22,0.0,0.0,10.0,16.9,PR14,1825096708187496307
P0704,S0115,2017-06-11,0.0,0.0,14.0,2.2,PR14,6064645262878941667
P0584,S0063,2018-12-02,0.0,0.0,11.0,18.25,PR14,8629503263282648976
P0345,S0024,2017-11-26,0.0,0.0,9.0,3.75,PR14,9173851160286987579
P0144,S0012,2018-10-14,1.0,5.32,7.0,5.75,PR14,2512672593128381715
P0047,S0070,2019-07-12,0.0,0.0,3.0,15.99,PR14,781253280313850967
P0459,S0078,2018-06-29,1.0,3.66,5.0,3.95,PR14,5337779639787424682
P0263,S0001,2019-05-07,0.0,0.0,5.0,16.95,PR05,1802951613926983951
P0611,S0122,2019-10-26,0.0,0.0,2.0,20.0,PR14,8999193069658310920
